timestamp,temperature,humidity,rainfall,river_level,flood_occurred,hour,day,month,dayofweek,rainfall_3hr_avg,riverlevel_6hr_avg
2024-11-13 05:47:54.412461,35.1874134390352,73.3256166557997,12.62049866147497,9.091237773098928,0,5,13,11,2,36.291744023950116,4.71911485017321
2024-11-13 06:47:54.412461,35.645954870518054,69.76907317899872,22.032753771354443,4.969501049741711,0,6,13,11,2,21.897664307337,4.125100000050449
2024-11-13 07:47:54.412461,28.79880251519313,41.94210498258443,7.642393319673495,9.336157964643927,0,7,13,11,2,14.09854858416763,5.474383900750126
2024-11-13 08:47:54.412461,29.22372609680676,67.82071211228642,43.018323083325626,3.287089005266254,0,8,13,11,2,24.231156724784515,5.72797089007236
2024-11-13 09:47:54.412461,24.978895904234296,73.75042223539774,73.23029094102039,1.289604476774386,0,9,13,11,2,41.2970024480065,5.520756738906549
2024-11-13 10:47:54.412461,36.09852721076556,85.69719270500943,60.58469958304009,7.681381510201301,1,10,13,11,2,58.9444378691287,5.942495296621085
2024-11-13 11:47:54.412461,31.12034719314873,92.85668727933268,15.290932971457709,5.559823133105334,0,11,13,11,2,49.701974498506054,5.353926189955486
2024-11-13 12:47:54.412461,39.07166074775623,87.09250821092414,76.94422729430143,1.1476010499313056,0,12,13,11,2,50.93995328293307,4.716942856653751
2024-11-13 13:47:54.412461,36.74613487577654,68.536896973567,33.16918607269348,8.168796940122572,0,13,13,11,2,41.8014487794842,4.522382685900192
2024-11-13 14:47:54.412461,27.19217512886642,61.012720241835055,32.990125140576566,8.126887768827185,0,14,13,11,2,47.701179502523814,5.329015813160347
2024-11-13 15:47:54.412461,39.06868296049663,55.14080956084805,9.876300624846186,9.75302034685299,0,15,13,11,2,25.345203946038737,6.739585124840115
2024-11-13 16:47:54.412461,36.61957616096348,93.71888820674414,12.826691617199462,2.275297937179771,0,16,13,11,2,18.564372460874065,5.838571196003194
2024-11-13 17:47:54.412461,32.89802508988572,44.35611520884881,79.16388234506165,8.216971643863848,1,17,13,11,2,33.95562486236909,6.281429281129612
2024-11-13 18:47:54.412461,22.172982978823505,46.10482963691997,57.85543117401889,5.619926031200451,0,18,13,11,2,49.94866837876,7.026816778007803
2024-11-13 19:47:54.412461,24.879375585912783,48.52285898564348,66.89557149644762,5.34431352783165,0,19,13,11,2,67.97162833850939,6.556069542625983
2024-11-13 20:47:54.412461,39.997326897759166,50.99310079376242,71.31248792944339,7.415137142990992,1,20,13,11,2,65.35449686663662,6.43744443831995
2024-11-13 21:47:54.412461,31.67127195701933,99.01156963704928,61.11390172856119,2.092404125094104,0,21,13,11,2,66.44065371815073,5.160675068026802
2024-11-13 22:47:54.412461,39.85975207773412,96.21152264839333,67.7143125322774,7.309473795168929,1,22,13,11,2,66.71356739676065,5.999704377691661
2024-11-13 23:47:54.412461,38.27104045189686,99.9984456349852,39.4474836084987,6.801594722715169,0,23,13,11,2,56.09189928977909,5.763808224166882
2024-11-14 00:47:54.412461,20.58762854002357,73.74382530710415,74.75782432588774,8.988319124909243,1,0,14,11,3,60.63987348888795,6.325207073118347
2024-11-14 01:47:54.412461,38.16121826141743,68.17058234752352,66.80860169070841,3.968898875405647,0,1,14,11,3,60.33796987503161,6.095971297714013
2024-11-14 02:47:54.412461,33.4990291468272,69.42360622780548,29.40076382676974,8.946475810575613,0,2,14,11,3,56.989063281121965,6.351194408978117
2024-11-14 03:47:54.412461,34.544578216058234,74.43519643518287,5.001358571834516,4.511627424723626,0,3,14,11,3,33.73690802977089,6.754398292249704
2024-11-14 04:47:54.412461,21.13899025014445,44.00054183282961,67.17214649471556,8.288794338908597,1,4,14,11,3,33.8580896311066,6.917618382872983
2024-11-14 05:47:54.412461,33.1798785263713,78.34535000727827,26.05446746115197,9.317444938940213,0,5,14,11,3,32.742657509234014,7.336926752243824
2024-11-14 06:47:54.412461,33.30642787054162,60.23550246152756,22.75831184609806,5.753669870909326,0,6,14,11,3,38.66164193398853,6.797818543243836
2024-11-14 07:47:54.412461,21.795568893155167,73.04337114840635,45.2125216084809,6.467721841298011,0,7,14,11,3,31.341766971910303,7.21428903755923
2024-11-14 08:47:54.412461,28.18007617395633,53.15560162769141,0.7006772794002547,2.4491882437044006,0,8,14,11,3,22.890503577993062,6.131407776414029
2024-11-14 09:47:54.412461,30.00638794147692,51.55165119350941,10.305111990764662,9.244694049368452,0,9,14,11,3,18.739436959548602,6.920252213854833
2024-11-14 10:47:54.412461,28.76906978122413,84.15972414517347,74.1583766594297,1.587720975618227,0,10,14,11,3,28.38805530986487,5.803406653306438
2024-11-14 11:47:54.412461,22.001407118108705,66.353379616219,16.072478682794788,3.20724604820804,0,11,14,11,3,33.51198911099638,4.785040171517743
2024-11-14 12:47:54.412461,35.20567297208452,95.41337240290214,10.206536971576964,5.348352408871872,0,12,14,11,3,33.47913077126715,4.717487261178166
2024-11-14 13:47:54.412461,28.083678096980258,72.08346810408632,29.85716655448078,2.6994032394023284,0,13,14,11,3,18.712060736284176,4.089434160862219
2024-11-14 14:47:54.412461,24.996443234486957,79.6336629259107,77.2482137651157,4.17047280941344,0,14,14,11,3,39.103972430391146,4.3763149218137265
2024-11-14 15:47:54.412461,29.61333960926808,87.19910670195124,38.984627705182966,3.0629639520910983,0,15,14,11,3,48.69666934159314,3.346026572267501
2024-11-14 16:47:54.412461,22.94866841062119,76.45322101614943,14.065639583347531,9.267506940499498,0,16,14,11,3,43.43282701788206,4.625990899747713
2024-11-14 17:47:54.412461,25.35236200822191,78.26291148822713,33.787456821463834,1.613897976201822,0,17,14,11,3,28.945908036664775,4.3604328877466765
2024-11-14 18:47:54.412461,36.19657114306172,98.5815276782839,9.367663994138216,2.581520229161656,0,18,14,11,3,19.07358679964986,3.899294191128307
2024-11-14 19:47:54.412461,30.74331530513417,82.9554819199547,21.135583376773297,4.604693112164048,0,19,14,11,3,21.43023473079178,4.21684250325526
2024-11-14 20:47:54.412461,22.460689421451608,57.78737744145042,14.316988026037016,3.5360427571415576,0,20,14,11,3,14.940078465649512,4.111104161209947
2024-11-14 21:47:54.412461,29.830938478620972,46.37473616224675,44.87252961186719,5.426162868212288,0,21,14,11,3,26.77503367155917,4.504970647230145
2024-11-14 22:47:54.412461,20.10496730893972,95.6297438635549,38.77716867181217,2.992764614996969,0,22,14,11,3,32.65556210323879,3.45918025964639
2024-11-14 23:47:54.412461,20.478220992983008,97.96207317097904,55.13940203129223,3.671350930313888,0,23,14,11,3,46.263033438323866,3.8020890853317346
2024-11-15 00:47:54.412461,36.07215004121768,83.52201731960588,42.57072899097237,7.728081148182268,0,0,15,11,4,45.495766564692254,4.659849238501836
2024-11-15 01:47:54.412461,25.66503996340981,76.37959074355146,48.57515506106528,4.695894581639749,0,1,15,11,4,48.761762027776626,4.675049483414454
2024-11-15 02:47:54.412461,22.614256468461846,40.20732213940151,16.036841198729288,9.497483539524271,0,2,15,11,4,35.72757508358898,5.6686229471449066
2024-11-15 03:47:54.412461,24.234092423426706,46.454569083024055,44.75059043084369,5.782447565946741,0,3,15,11,4,36.45419556354609,5.728003730100649
2024-11-15 04:47:54.412461,21.91042767427147,42.66038823844672,62.39140309304559,9.670339813823928,1,4,15,11,4,41.05961157420619,6.840932929905141
2024-11-15 05:47:54.412461,32.930251233859025,54.44646337701195,25.303719501574697,5.243909891075247,0,5,15,11,4,44.148571008487984,7.103026090032034
2024-11-15 06:47:54.412461,36.83127972388118,81.91304629807604,65.17599910485646,9.353626563597864,1,6,15,11,4,50.957040566492246,7.373950325934634
2024-11-15 07:47:54.412461,30.087841531836368,76.79709738294119,39.22473688673304,4.106890816426517,0,7,15,11,4,43.23481849772139,7.275783031732428
2024-11-15 08:47:54.412461,27.83973116790037,94.02895984781335,30.05820987757144,3.802783661537765,0,8,15,11,4,44.81964862305364,6.326666385401345
2024-11-15 09:47:54.412461,34.196686082321946,53.97518201843661,61.33682717188425,2.602731072730009,0,9,15,11,4,43.53992464539624,5.796713636531888
2024-11-15 10:47:54.412461,31.337296462301563,83.51134333739301,29.190372417133688,6.7787053965264175,0,10,15,11,4,40.19513648886312,5.314774566982304
2024-11-15 11:47:54.412461,20.69616768106346,50.53582677622887,72.77342916282551,2.508886241968596,0,11,15,11,4,54.43354291728114,4.858937292131195
2024-11-15 12:47:54.412461,25.45080541700543,68.03927005434767,45.46359233882171,6.122287264531607,0,12,15,11,4,49.14246463959363,4.320380742286819
2024-11-15 13:47:54.412461,38.10671018670624,94.96280021784212,15.23570330112089,2.135546080155853,0,13,15,11,4,44.49090826758936,3.991823286241708
2024-11-15 14:47:54.412461,29.66086964651228,82.31400450563187,8.943160402904917,7.622875498796367,0,14,15,11,4,23.2141520142825,4.628505259118142
2024-11-15 15:47:54.412461,21.11880646156268,75.50944147403605,63.64664743753679,2.803807294782496,0,15,15,11,4,29.275170380520862,4.662017962793556
2024-11-15 16:47:54.412461,35.01877096665742,40.66273326267177,10.30431290005379,9.995838465488871,0,16,15,11,4,27.63137358016516,5.198206807620632
2024-11-15 17:47:54.412461,28.97845706592146,43.73286005201573,60.58521074637832,8.207949246366383,1,17,15,11,4,44.84539036132296,6.148050641686929
2024-11-15 18:47:54.412461,36.52659579610975,67.55774654660613,23.51398826334635,5.215218785880082,0,18,15,11,4,31.467837303259483,5.996872561911675
2024-11-15 19:47:54.412461,20.196386342339355,89.7753321826817,31.13529915986577,3.936975309017914,0,19,15,11,4,38.41149938986347,6.297110766722018
2024-11-15 20:47:54.412461,32.48511900164447,95.51976951489048,65.9585244810722,7.621681567316095,1,20,15,11,4,40.20260396809477,6.296911778141973
2024-11-15 21:47:54.412461,26.94955701455217,63.68663044928801,42.33914111130596,9.568289238463857,0,21,15,11,4,46.47765491741464,7.4243254354222
2024-11-15 22:47:54.412461,37.66384221936312,50.43902885870207,29.80629906958677,4.392014045085578,0,22,15,11,4,46.03465488732164,6.490354698688318
2024-11-15 23:47:54.412461,22.784799637205506,98.49570456282936,32.90172050279036,5.657869902706315,0,23,15,11,4,35.015720227894356,6.065341474744973
2024-11-16 00:47:54.412461,37.61262727025295,83.58003707716901,37.49171470734804,4.38430966429012,0,0,16,11,5,33.39991142657505,5.926856621146645
2024-11-16 01:47:54.412461,31.38181217688712,72.11053065157816,31.56060241563898,9.56506163494446,0,1,16,11,5,33.98467920859245,6.86487100880107
2024-11-16 02:47:54.412461,24.449377910821077,82.61447215271046,40.962207214947725,4.8022915772160975,0,2,16,11,5,36.67150811264491,6.394972677117738
2024-11-16 03:47:54.412461,39.11141668951972,56.70814158723922,25.241051429151497,7.950343828561885,0,3,16,11,5,32.5879536865794,6.125315108800742
2024-11-16 04:47:54.412461,30.319609817117936,98.6438407598164,41.68375702906326,9.581638375120246,0,4,16,11,5,35.96233855772082,6.990252497139854
2024-11-16 05:47:54.412461,32.90350420467891,75.59562162215818,33.365052844826266,2.2128842074299664,0,5,16,11,5,33.42995376768034,6.416088214593796
2024-11-16 06:47:54.412461,35.456915475080606,93.50461872260074,27.353563734395525,5.297963131862952,0,6,16,11,5,34.13412453609501,6.568363792522601
2024-11-16 07:47:54.412461,36.221045694520754,81.26769241357111,9.433684715218352,8.477519670713619,0,7,16,11,5,23.38410043148004,6.387106798484129
2024-11-16 08:47:54.412461,37.63574399989255,60.281369804233165,37.99250775336869,9.881670262670612,0,8,16,11,5,24.926585400994185,7.233669912726548
2024-11-16 09:47:54.412461,37.11982418680786,99.37920839186152,57.94816752973215,4.647410370719453,0,9,16,11,5,35.124786666106395,6.683181003086141
2024-11-16 10:47:54.412461,29.35922462367038,81.37147916770377,6.348120491286258,7.123859182566206,0,10,16,11,5,34.09626525812903,6.273551137660468
2024-11-16 11:47:54.412461,20.399811919316303,40.96886116480288,27.81110900287437,9.381218552742704,0,11,16,11,5,30.70246567463092,7.468273528545924
2024-11-16 12:47:54.412461,32.874030182964695,62.54243951827938,70.16695011972655,4.219684977093893,0,12,16,11,5,34.77539320462905,7.288560502751082
2024-11-16 13:47:54.412461,29.79287599036656,87.38547897418664,26.50437963351174,3.4168943405169,0,13,16,11,5,41.494146252037545,6.445122947718295
2024-11-16 14:47:54.412461,27.210455399334244,85.23838529000598,54.226640327952246,8.046351301352406,1,14,16,11,5,50.29932336039684,6.1392364541652595
2024-11-16 15:47:54.412461,24.60776336189347,58.916734900875625,64.72247142072122,1.7980668453598945,0,15,16,11,5,48.48449712739506,5.664345866605334
2024-11-16 16:47:54.412461,36.55953878016501,63.002751695171945,58.85949178243077,1.46043653527242,0,16,16,11,5,59.26953451036807,4.72044209205637
2024-11-16 17:47:54.412461,25.73983579637386,67.63650783434892,75.68388790082152,9.331901705116456,1,17,16,11,5,66.42195036799116,4.712222617451995
2024-11-16 18:47:54.412461,39.55394549590916,98.3520611380215,44.87205816684431,8.470140967851894,0,18,16,11,5,59.80514595003219,5.420631949244995
2024-11-16 19:47:54.412461,21.507150258692832,95.473134897201,2.0974050620738094,2.126139707995357,0,19,16,11,5,40.88445037657987,5.205506177158071
2024-11-16 20:47:54.412461,38.28770309656188,43.069411619029744,26.03627190337349,2.291048537035201,0,20,16,11,5,24.33524504409719,4.24628904977187
2024-11-16 21:47:54.412461,39.50425664145076,53.53547903936224,70.59829842598032,3.9800147057602646,0,21,16,11,5,32.91065846380919,4.6099470265052656
2024-11-16 22:47:54.412461,36.07508187538039,60.64529579780155,51.79019650019974,7.855447973014641,1,22,16,11,5,49.47492227651784,5.6757822661289685
2024-11-16 23:47:54.412461,29.239218189765683,87.35514527583348,17.504821567281557,2.653901499152516,0,23,16,11,5,46.63110549782053,4.562782231801646
2024-11-17 00:47:54.412461,34.53403813979557,61.00037407009189,18.902498243639645,8.2467120971662,0,0,17,11,6,29.399172103706963,4.525544086687363
2024-11-17 01:47:54.412461,39.38427533995841,61.913093120169705,3.301805488764602,5.324377517907446,0,1,17,11,6,13.236375099895254,5.058583721672711
2024-11-17 02:47:54.412461,20.961035193186877,63.45153806337389,2.114463181392292,3.0102010361664515,0,2,17,11,6,8.106255637932165,5.178442471527919
2024-11-17 03:47:54.412461,25.56485360470755,40.068418822391294,31.268847705578786,3.304593656787336,0,3,17,11,6,12.22837212524521,5.065872296699098
2024-11-17 04:47:54.412461,39.50067305008536,54.019204316796085,43.99878024764768,1.9407621859180129,0,4,17,11,6,25.79403037820624,4.0800913321829935
2024-11-17 05:47:54.412461,25.62704502313938,63.330623361787815,5.323489661107521,3.6012139905991,0,5,17,11,6,26.863705871444647,4.237976747424091
2024-11-17 06:47:54.412461,30.578580838016407,75.02605330929933,61.91051932916734,7.886063600576151,1,6,17,11,6,37.07759641264084,4.177868664659083
2024-11-17 07:47:54.412461,38.92409171790312,83.5819001326241,54.18127000188335,7.25887633794401,1,7,17,11,6,40.47175966405272,4.500285134665177
2024-11-17 08:47:54.412461,32.25717562774915,53.594191212090415,33.31615721580789,1.1621555465370847,0,8,17,11,6,49.80264884895285,4.192277553060283
2024-11-17 09:47:54.412461,32.188224621478554,57.68368679393504,66.95678586664344,5.143384379840329,0,9,17,11,6,51.48473769477821,4.498742673569115
2024-11-17 10:47:54.412461,20.194727633688306,77.8692670599093,12.123963081069473,9.914237560938124,0,10,17,11,6,37.46563538784026,5.8276552360724665
2024-11-17 11:47:54.412461,31.26459082259346,62.37721231496853,42.07215188580272,8.9382522571406,0,11,17,11,6,40.38430027783853,6.717161613829383
2024-11-17 12:47:54.412461,23.04051156511964,72.09314879056731,14.77503554777309,4.485280791329577,0,12,17,11,6,22.990383504881745,6.1503644789549545
2024-11-17 13:47:54.412461,30.71114339698997,67.64715499158645,32.11359623701572,3.859772698840177,0,13,17,11,6,29.653594556863826,5.583847205770983
2024-11-17 14:47:54.412461,21.862852108651555,68.86744507709209,49.982989530590245,3.041538954074371,0,14,17,11,6,32.29054043845967,5.897077773693863
2024-11-17 15:47:54.412461,39.12036165117354,54.91668226792049,42.66296064806249,4.889643387172137,0,15,17,11,6,41.58651547188947,5.854787608249165
2024-11-17 16:47:54.412461,30.23213975229285,47.99564586872165,39.11454252115179,6.44769596393684,0,16,17,11,6,43.92016423326816,5.2770306754156175
2024-11-17 17:47:54.412461,35.08695618306224,40.89075724016429,53.64289076301176,7.9338209884755795,1,17,17,11,6,45.140131310742,5.109625463971447
2024-11-17 18:47:54.412461,27.7280927652397,68.17847167285306,38.11570564413393,2.842436110705437,0,18,17,11,6,43.62437964276581,4.835818017200757
2024-11-17 19:47:54.412461,36.690530583427375,53.258178445987696,24.98855731295036,2.4039092540377105,0,19,17,11,6,38.915717906698674,4.593174109733679
2024-11-17 20:47:54.412461,37.582222101885904,71.68957890375763,5.006659185923175,8.292708556416766,0,20,17,11,6,22.70364071433581,5.468369043457412
2024-11-17 21:47:54.412461,29.707577880716137,97.50694343171764,41.13186286715905,2.750888456023481,0,21,17,11,6,23.709026455344183,5.111909888265969
2024-11-17 22:47:54.412461,37.48203466811353,77.67014040406687,11.216106262549346,8.505480471731937,0,22,17,11,6,19.11820943854384,5.454873972898485
2024-11-17 23:47:54.412461,30.311439543448365,40.91502798667619,42.850756914583926,8.434849181051032,0,23,17,11,6,31.732908681430757,5.53837867166106
2024-11-18 00:47:54.412461,25.115489921917625,51.431163910836574,0.3979321161742266,9.764822359158256,0,0,18,11,0,18.15493176443582,6.692109713069864
2024-11-18 01:47:54.412461,23.237740441695117,73.24431992046884,9.387232498040134,4.358914830813839,0,1,18,11,0,17.545307176266082,7.017943975865884
2024-11-18 02:47:54.412461,24.21951201650387,54.83937834922393,42.29394052340767,2.3404557270066686,0,2,18,11,0,17.359701712540662,6.025901837630869
2024-11-18 03:47:54.412461,39.60741702242477,54.99943813216658,28.84213428011909,9.284414875143028,0,3,18,11,0,26.84110243385562,7.114822907484126
2024-11-18 04:47:54.412461,29.065299571255515,98.0642919480857,76.00840177575694,6.480793091550916,0,4,18,11,0,49.04815885976122,6.777375010787289
2024-11-18 05:47:54.412461,34.9531916745703,99.87569234023633,34.08847630327507,9.745915131355847,0,5,18,11,0,46.31300411971702,6.9958860025047604
2024-11-18 06:47:54.412461,39.69960445475847,45.10602368611242,73.07923978355655,4.449919076549533,0,6,18,11,0,61.05870595419617,6.11006878873664
2024-11-18 07:47:54.412461,28.384721976618664,98.7539262078082,61.19243358486901,6.909933441246334,0,7,18,11,0,56.12004989056686,6.535238557142055
2024-11-18 08:47:54.412461,32.515906812827566,52.945771412238734,77.27999671487753,8.955404443941635,1,8,18,11,0,70.51722336110102,7.6377300099645495
2024-11-18 09:47:54.412461,25.784026275024253,77.49574262966425,46.64297518764095,2.529746123314733,0,9,18,11,0,61.70513516246248,6.511951884659833
2024-11-18 10:47:54.412461,39.81520482196344,44.84435625219479,16.165193493260954,5.531469704175679,0,10,18,11,0,46.696055131926464,6.353731320097293
2024-11-18 11:47:54.412461,31.81456270101956,45.37712210525254,58.99040399757138,8.903002928295598,1,11,18,11,0,40.59952422615775,6.213245952920585
2024-11-18 12:47:54.412461,28.98948689579345,49.87268833887002,70.17296472038304,9.444945120820336,1,12,18,11,0,48.44285407040511,7.045750293632385
2024-11-18 13:47:54.412461,37.832959085258864,97.38125522610817,66.40021342480154,6.410283495170795,0,13,18,11,0,65.18786071425195,6.962475302619796
2024-11-18 14:47:54.412461,33.367101839769376,58.02303865584189,48.24797790755356,7.647596896286185,0,14,18,11,0,61.607052017579356,6.744507378010556
2024-11-18 15:47:54.412461,22.582160570029902,53.00565778065908,3.930155915700144,9.47858521308514,0,15,18,11,0,39.52611574935173,7.902647226305622
2024-11-18 16:47:54.412461,37.73924234250648,88.25651662024791,48.29827506309413,6.458143606085701,0,16,18,11,0,33.492136295449264,8.05709287662396
2024-11-18 17:47:54.412461,34.0143146149387,91.01437264925464,21.626641803315696,2.3526199063524187,0,17,18,11,0,24.61835759403664,6.965362372966762
2024-11-18 18:47:54.412461,28.98735010950578,88.4943936018177,68.51849412207807,5.071974079761161,0,18,18,11,0,46.14780366282929,6.236533866123566
2024-11-18 19:47:54.412461,24.352998339713004,51.60660629440498,7.903755737740479,4.126224461407468,0,19,18,11,0,32.6829638877114,5.855857360496345
2024-11-18 20:47:54.412461,30.93264650692777,55.21295375507094,53.65803210342969,2.425539793048771,0,20,18,11,0,43.360093987749394,4.985514509956777
2024-11-18 21:47:54.412461,32.29685978915383,72.90626236725475,26.156971297018472,1.6719818168007716,0,21,18,11,0,29.2395863793962,3.684413943909382
2024-11-18 22:47:54.412461,31.42759766543365,59.06500900119458,41.03867529083469,5.783812041814402,0,22,18,11,0,40.284559563760936,3.5720253498641656
2024-11-18 23:47:54.412461,36.13476999927945,88.5662336497147,72.85960305256845,6.27099778999028,0,23,18,11,0,46.68508321347385,4.225088330470475
2024-11-19 00:47:54.412461,20.909429433624855,79.63557734783588,37.5412583462188,7.234956495202038,0,0,19,11,1,50.4798455632073,4.585585399710622
2024-11-19 01:47:54.412461,29.837990391634374,75.22513272861443,66.14133058083931,4.255127526357692,0,1,19,11,1,58.84739732654217,4.607069243868993
2024-11-19 02:47:54.412461,36.6229614130476,49.42637231178543,25.376181799665822,8.247900835527215,0,2,19,11,1,43.01959024224129,5.577462750948733
2024-11-19 03:47:54.412461,25.986116737651248,63.92906932782553,42.28896671825565,6.276357654768982,0,3,19,11,1,44.60215969958691,6.344858723943435
2024-11-19 04:47:54.412461,21.463897302166306,95.36087498193928,5.511738178693326,5.8316389403298645,0,4,19,11,1,24.39229556553825,6.352829873696012
2024-11-19 05:47:54.412461,34.619488318342285,74.8551974172199,55.73779359319641,3.6404187537498607,0,5,19,11,1,34.512832830048445,5.914400034322608
2024-11-19 06:47:54.412461,27.27234236281229,78.93608775292911,31.937792557248805,4.918268504851369,0,6,19,11,1,31.06244144304617,5.5282853692641645
2024-11-19 07:47:54.412461,22.531804489918027,88.75733761611967,78.60192543143373,9.191438144591473,1,7,19,11,1,55.42583719395964,6.35100380563646
2024-11-19 08:47:54.412461,32.71657590524284,46.56138463857696,48.25081315030953,4.071604072183655,0,8,19,11,1,52.93017704633068,5.654954345079201
2024-11-19 09:47:54.412461,38.80004284302456,53.04251723198543,9.006051243538522,7.549000927468086,0,9,19,11,1,45.286263275093916,5.8670615571957185
2024-11-19 10:47:54.412461,31.92704792551823,61.90211124664586,59.13053709168573,6.563244009025663,0,10,19,11,1,38.79580049517792,5.988995735311685
2024-11-19 11:47:54.412461,33.87479491752863,77.03310802232959,34.69393190528102,9.663549039622756,0,11,19,11,1,34.27684008016841,6.9928507829571664
2024-11-19 12:47:54.412461,22.83728996875195,57.7990057097952,48.40711791564544,6.67064669870083,0,12,19,11,1,47.41052897087072,7.284913815265409
2024-11-19 13:47:54.412461,38.98931208774827,89.07406994373693,34.939488268273486,3.0444945592548383,0,13,19,11,1,39.34684602973331,6.260423217709305
2024-11-19 14:47:54.412461,23.38796626187868,99.98650424072196,32.186295975922135,5.216449064294121,0,14,19,11,1,38.51096738661368,6.451230716394382
